,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
56,SAT 6,2005-08-06 19:00,德國乙組聯賽,格雷特霍夫,特雷斯登,1.8042,3.3135,3.9571,1.8078,3.3106,3.9491,---,---,---,1.85,3.35,3.50,0.0548,0.0303,0.1288,0.0389,0.2566,0.0648,0.0550,0.0304,0.1321,0.0399,0.2554,0.0647,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,3 , 1,H,
57,SAT 7,2005-08-06 19:00,德國乙組聯賽,沙貝魯根,波琴,2.9858,3.2084,2.1615,3.0197,3.2064,2.1515,---,---,---,3.15,3.40,1.95,0.2081,0.0697,0.1148,0.0358,0.0857,0.0396,0.2290,0.0758,0.1179,0.0368,0.0899,0.0418,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,0 , 4,A,
58,SAT 8,2005-08-06 19:45,英格蘭冠軍聯賽,錫菲聯,李斯特城,2.0334,3.1888,3.3208,2.0240,3.1894,3.3548,---,---,---,1.95,3.25,3.30,0.0770,0.0379,0.0992,0.0311,0.2887,0.0869,0.0704,0.0348,0.1006,0.0315,0.2972,0.0886,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 0,4 , 1,H,
59,SAT 9,2005-08-06 21:00,芬蘭超級聯賽,夏卡,譚柏利,1.9714,3.1884,3.4489,1.9856,3.2008,3.4738,---,---,---,1.85,3.10,3.80,0.1084,0.0550,0.1148,0.0360,0.2575,0.0746,0.0932,0.0469,0.0896,0.0280,0.2120,0.0610,,,,,,,---,---,---,2.5,2.29,1.55,,,,,,,,0 , 0,1 , 3,A,
60,SAT 10,2005-08-06 21:00,芬蘭超級聯賽,邁柏,查路,1.3122,4.4609,8.7442,1.3085,4.4905,8.7811,---,---,---,1.25,4.40,10.00,0.0335,0.0256,0.3412,0.0765,1.4933,0.1708,0.0326,0.0249,0.3688,0.0821,1.4421,0.1642,,,,,,,---,---,---,2.5,1.77,1.93,,,,,,,,0 , 2,0 , 2,A,
61,SAT 11,2005-08-06 21:00,芬蘭超級聯賽,TPS杜古,赫爾辛基,3.3129,3.2074,2.0341,3.3059,3.2021,2.0352,---,---,---,3.10,3.25,2.00,0.2260,0.0682,0.0898,0.0280,0.0588,0.0289,0.2204,0.0667,0.0911,0.0284,0.0581,0.0286,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,0 , 1,A,
62,SAT 12,2005-08-06 21:30,德國甲組聯賽,科隆,緬恩斯,1.9970,3.2418,3.3893,1.9999,3.2425,3.3915,---,---,---,1.90,3.30,3.40,0.0814,0.0408,0.1237,0.0382,0.2178,0.0643,0.0870,0.0435,0.1329,0.0410,0.2045,0.0603,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 0,1 , 0,H,
63,SAT 13,2005-08-06 21:30,德國甲組聯賽,杜伊斯堡,史特加,2.9181,3.1942,2.2416,2.9626,3.1988,2.2131,---,---,---,3.15,3.30,2.00,0.2688,0.0921,0.1331,0.0417,0.1088,0.0486,0.2633,0.0889,0.1309,0.0409,0.1031,0.0466,---,---,---,0/+0.5,2.00,1.84,---,---,---,2.5,1.82,1.88,,,,,,,,1 , 1,1 , 1,D,
64,SAT 14,2005-08-06 21:30,德國甲組聯賽,漢堡,紐倫堡,1.5366,3.6557,5.5676,1.5330,3.6649,5.6490,---,---,---,1.50,3.75,5.30,0.0511,0.0333,0.2214,0.0606,0.6126,0.1100,0.0461,0.0300,0.2071,0.0565,0.6662,0.1179,,,,,,,---,---,---,2.5,1.52,2.35,,,,,,,,2 , 0,3 , 0,H,
65,SAT 15,2005-08-06 21:30,德國甲組聯賽,漢諾威,哈化柏林,2.5734,3.1601,2.5084,2.5919,3.1569,2.4941,---,---,---,2.60,3.25,2.30,0.1380,0.0536,0.1445,0.0457,0.0963,0.0384,0.1437,0.0554,0.1445,0.0458,0.0915,0.0367,---,---,---,0,2.13,1.74,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,2 , 2,D,
66,SAT 16,2005-08-06 21:30,德國甲組聯賽,雲達不來梅,比勒費爾德,1.3959,4.0126,7.3766,1.3919,4.0306,7.4288,---,---,---,1.38,3.90,7.00,0.0395,0.0283,0.2600,0.0648,1.1315,0.1534,0.0406,0.0292,0.2527,0.0627,1.1205,0.1508,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,3 , 2,5 , 2,H,
67,SAT 17,2005-08-06 21:30,德國甲組聯賽,禾夫斯堡,多蒙特,2.4535,3.1894,2.6224,2.4442,3.1921,2.6334,---,---,---,2.20,3.50,2.62,0.1087,0.0443,0.1589,0.0498,0.1186,0.0452,0.1021,0.0418,0.1566,0.0491,0.1097,0.0417,---,---,---,0,1.77,2.08,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 0,2 , 2,D,
68,SAT 18,2005-08-06 22:00,英格蘭冠軍聯賽,克魯,般尼,2.3376,3.1648,2.7531,2.3363,3.1651,2.7534,---,---,---,2.40,3.15,2.55,0.0763,0.0326,0.1084,0.0342,0.1527,0.0555,0.0830,0.0355,0.1088,0.0344,0.1413,0.0513,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 0,2 , 1,H,
69,SAT 19,2005-08-06 22:00,英格蘭冠軍聯賽,水晶宮,盧頓,1.5681,3.5357,5.3452,1.5698,3.5357,5.3342,---,---,---,1.55,3.45,5.25,0.0516,0.0329,0.1535,0.0434,0.5403,0.1011,0.0522,0.0333,0.1502,0.0425,0.5396,0.1012,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 1,1 , 2,A,
70,SAT 20,2005-08-06 22:00,英格蘭冠軍聯賽,打比郡,白禮頓,1.6403,3.4374,4.8191,1.6400,3.4406,4.8285,---,---,---,1.65,3.40,4.50,0.0438,0.0267,0.1271,0.0370,0.3565,0.0740,0.0429,0.0262,0.1347,0.0391,0.3827,0.0793,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 1,1 , 1,D,
71,SAT 21,2005-08-06 22:00,英格蘭冠軍聯賽,侯城,昆士柏流浪,2.0806,3.2030,3.1686,2.0795,3.2026,3.1707,---,---,---,2.05,3.20,3.10,0.0955,0.0459,0.1062,0.0332,0.2162,0.0682,0.0927,0.0446,0.1066,0.0333,0.2073,0.0654,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,0 , 0,D,
72,SAT 22,2005-08-06 22:00,英格蘭冠軍聯賽,葉士域治,卡迪夫城,1.6751,3.4074,4.6011,1.6810,3.4039,4.5770,---,---,---,1.72,3.40,4.00,0.0728,0.0434,0.1206,0.0354,0.2623,0.0570,0.0744,0.0443,0.1211,0.0356,0.2738,0.0598,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 0,H,
73,SAT 23,2005-08-06 22:00,英格蘭冠軍聯賽,諾域治,高雲地利,1.6774,3.3936,4.5809,1.6933,3.3871,4.5553,---,---,---,1.60,3.45,4.75,0.1426,0.0850,0.1070,0.0315,0.4737,0.1034,0.1959,0.1157,0.1188,0.0351,0.5565,0.1222,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,1 , 1,D,
74,SAT 24,2005-08-06 22:00,英格蘭冠軍聯賽,雷丁,普利茅夫,1.7370,3.3471,4.2803,1.7373,3.3474,4.2831,---,---,---,1.72,3.35,4.10,0.0507,0.0292,0.1208,0.0361,0.3015,0.0704,0.0504,0.0290,0.1213,0.0362,0.2996,0.0699,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,1 , 2,A,
75,SAT 25,2005-08-06 22:00,英格蘭冠軍聯賽,史篤城,錫周三,2.1164,3.1916,3.1057,2.1116,3.2022,3.1200,---,---,---,1.95,3.25,3.30,0.1072,0.0506,0.0948,0.0297,0.2077,0.0669,0.0933,0.0442,0.1108,0.0346,0.2282,0.0732,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,0 , 0,D,
76,SAT 26,2005-08-06 22:00,英格蘭冠軍聯賽,屈福特,普雷斯頓,2.5658,3.1467,2.4992,2.5737,3.1489,2.4920,---,---,---,2.60,3.20,2.35,0.1348,0.0525,0.1177,0.0374,0.1042,0.0417,0.1363,0.0530,0.1185,0.0376,0.0985,0.0395,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 2,1 , 2,A,
77,SAT 27,2005-08-06 22:00,蘇格蘭超級聯賽,鴨巴甸,基爾馬諾克,1.6745,3.4283,4.5875,1.6740,3.4301,4.6011,---,---,---,1.72,3.35,4.10,0.0322,0.0192,0.1487,0.0434,0.4046,0.0882,0.0348,0.0208,0.1534,0.0447,0.4090,0.0889,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,1 , 1,1 , 2,A,
78,SAT 28,2005-08-06 22:00,蘇格蘭超級聯賽,些路迪,登地聯,1.2126,5.3841,10.6433,1.2128,5.3979,10.7216,---,---,---,1.15,7.00,9.25,0.0237,0.0195,0.3944,0.0733,1.8365,0.1725,0.0257,0.0212,0.4333,0.0803,2.0752,0.1936,,,,,,,---,---,---,2.5,1.35,2.90,,,,,,,,1 , 0,2 , 0,H,
79,SAT 29,2005-08-06 22:00,蘇格蘭超級聯賽,恩華尼斯,格拉斯哥流浪,9.3834,4.8534,1.2661,9.3109,4.8397,1.2692,---,---,---,9.00,3.85,1.33,1.3072,0.1393,0.3862,0.0796,0.0338,0.0267,1.2514,0.1344,0.3717,0.0768,0.0383,0.0302,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 1,A,
80,SAT 30,2005-08-06 22:00,蘇格蘭超級聯賽,利雲斯頓,福爾柯克,1.9532,3.2560,3.4360,1.9550,3.2590,3.4305,---,---,---,1.90,3.35,3.35,0.0694,0.0355,0.0895,0.0275,0.1681,0.0489,0.0695,0.0356,0.0911,0.0279,0.1678,0.0489,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,0 , 2,A,
81,SAT 31,2005-08-06 22:00,蘇格蘭超級聯賽,馬瑟韋爾,鄧弗姆林,1.7939,3.3014,3.9979,1.7926,3.3005,4.0019,---,---,---,1.82,3.45,3.55,0.0432,0.0241,0.0981,0.0297,0.1910,0.0478,0.0438,0.0244,0.0980,0.0297,0.1948,0.0487,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 0,1 , 0,H,
82,SAT 32,2005-08-06 22:00,瑞典超級聯賽,卡爾馬,馬模,2.5796,3.1487,2.5367,2.5769,3.1511,2.5389,---,---,---,2.40,3.05,2.60,0.0865,0.0335,0.1039,0.0330,0.1099,0.0433,0.0882,0.0342,0.1033,0.0328,0.1077,0.0424,---,---,---,0,1.82,2.02,---,---,---,2.5,2.55,1.45,,,,,,,,0 , 0,0 , 2,A,
83,SAT 33,2005-08-06 22:00,英格蘭甲組聯賽,班士利,史雲頓,1.9735,3.2294,3.4465,1.9719,3.2294,3.4425,---,---,---,2.00,3.25,3.15,0.0719,0.0364,0.0752,0.0233,0.2687,0.0780,0.0724,0.0367,0.0752,0.0233,0.2734,0.0794,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,2 , 0,H,
84,SAT 34,2005-08-06 22:00,英格蘭甲組聯賽,黑池,車士打菲特,1.8526,3.2578,3.8054,1.8526,3.2576,3.8054,---,---,---,1.85,3.30,3.50,0.0655,0.0354,0.0826,0.0254,0.2536,0.0666,0.0655,0.0354,0.0824,0.0253,0.2536,0.0666,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 2,1 , 3,A,
85,SAT 35,2005-08-06 22:00,英格蘭甲組聯賽,賓福特,斯肯索普,1.7422,3.3253,4.2292,1.7408,3.3253,4.2336,---,---,---,1.70,3.35,4.20,0.0534,0.0307,0.0895,0.0269,0.3727,0.0881,0.0527,0.0302,0.0895,0.0269,0.3719,0.0878,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,2 , 0,H,
86,SAT 36,2005-08-06 22:00,英格蘭甲組聯賽,布里斯托城,唐卡士打,1.7514,3.3468,4.1759,1.7522,3.3462,4.1676,---,---,---,1.75,3.30,4.00,0.0690,0.0394,0.1199,0.0358,0.2792,0.0669,0.0687,0.0392,0.1195,0.0357,0.2777,0.0666,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,0 , 0,D,
87,SAT 37,2005-08-06 22:00,英格蘭甲組聯賽,基寧咸,高車士打,1.7014,3.3686,4.3599,1.7252,3.3571,4.3094,---,---,---,1.70,3.25,4.40,0.0465,0.0273,0.1147,0.0341,0.2111,0.0484,0.0861,0.0499,0.1065,0.0317,0.2166,0.0503,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,2 , 1,H,
88,SAT 38,2005-08-06 22:00,英格蘭甲組聯賽,哈特普爾,巴拉福特,2.0008,3.2292,3.3444,2.0064,3.2341,3.3283,---,---,---,2.00,3.25,3.15,0.0634,0.0317,0.0710,0.0220,0.2365,0.0707,0.0743,0.0370,0.0785,0.0243,0.2168,0.0652,,,,,,,---,---,---,2.5,1.77,1.93,,,,,,,,0 , 1,0 , 2,A,
89,SAT 39,2005-08-06 22:00,英格蘭甲組聯賽,米爾頓凱恩斯,般尼茅夫,2.3091,3.1885,2.7578,2.3017,3.1886,2.7628,---,---,---,2.15,3.25,2.85,0.0888,0.0385,0.0794,0.0249,0.1995,0.0723,0.0822,0.0357,0.0796,0.0250,0.1923,0.0696,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,2 , 2,D,
90,SAT 40,2005-08-06 22:00,英格蘭甲組聯賽,諾定咸森林,哈特斯菲爾德,1.8149,3.2840,3.9460,1.8144,3.2848,3.9461,---,---,---,2.00,3.20,3.25,0.0703,0.0387,0.1035,0.0315,0.2635,0.0668,0.0677,0.0373,0.1029,0.0313,0.2633,0.0667,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,2 , 1,H,
91,SAT 41,2005-08-06 22:00,英格蘭甲組聯賽,奧咸,伊奧維,2.0482,3.2274,3.2250,2.0447,3.2274,3.2290,---,---,---,2.05,3.25,3.05,0.0868,0.0424,0.0713,0.0221,0.2002,0.0621,0.0919,0.0450,0.0713,0.0221,0.2100,0.0650,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,2 , 0,2 , 0,H,
92,SAT 42,2005-08-06 22:00,英格蘭甲組聯賽,洛達咸,華素爾,2.0897,3.2190,3.1098,2.0889,3.2255,3.1098,---,---,---,2.10,3.20,3.00,0.0758,0.0363,0.0817,0.0254,0.1552,0.0499,0.0784,0.0375,0.0947,0.0294,0.1552,0.0499,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,1 , 2,A,
93,SAT 43,2005-08-06 22:00,英格蘭甲組聯賽,修安聯,維爾港,2.0383,3.2109,3.2564,2.0401,3.2109,3.2538,---,---,---,2.05,3.30,3.00,0.0725,0.0356,0.0725,0.0226,0.1802,0.0553,0.0729,0.0357,0.0725,0.0226,0.1809,0.0556,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 2,1 , 2,A,
94,SAT 44,2005-08-06 22:00,英格蘭甲組聯賽,史雲斯,燦美爾,2.5590,3.1795,2.4702,2.5548,3.1795,2.4743,---,---,---,2.40,3.25,2.50,0.1405,0.0549,0.0822,0.0259,0.1161,0.0470,0.1372,0.0537,0.0822,0.0259,0.1126,0.0455,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,1 , 0,H,
95,SAT 45,2005-08-06 23:15,法國甲組聯賽,朗斯,馬賽,2.3566,2.9002,2.9649,2.3329,2.9025,3.0239,---,---,---,2.10,2.75,3.50,0.0931,0.0395,0.1043,0.0360,0.2093,0.0706,0.1103,0.0473,0.1006,0.0346,0.3278,0.1084,---,---,---,0/-0.5,1.78,2.07,---,---,---,2.5,2.55,1.45,,,,,,,,1 , 0,2 , 0,H,
0,SAT 46,2005-08-07 00:00,挪威超級聯賽,華拉倫加,特林素,1.4012,3.9832,7.2813,1.4029,3.9843,7.2603,---,---,---,1.40,3.70,7.00,0.0492,0.0351,0.2480,0.0623,0.8369,0.1149,0.0501,0.0357,0.2523,0.0633,0.8607,0.1185,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,1 , 0,1 , 1,D,
1,SAT 47,2005-08-07 00:15,英格蘭冠軍聯賽,修咸頓,狼隊,2.1253,3.1760,3.1117,2.1268,3.1768,3.1048,---,---,---,2.30,3.10,2.75,0.1046,0.0492,0.0947,0.0298,0.1737,0.0558,0.1014,0.0477,0.0985,0.0310,0.1642,0.0529,---,---,---,0/-0.5,1.95,1.89,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 0,D,
2,SAT 48,2005-08-07 02:00,法國甲組聯賽,阿些斯奧,里爾,2.7129,2.8467,2.5849,2.7102,2.8439,2.5904,---,---,---,2.60,2.70,2.70,0.1183,0.0436,0.1012,0.0356,0.1456,0.0563,0.1181,0.0436,0.0980,0.0345,0.1427,0.0551,---,---,---,0,1.90,1.94,---,---,---,2.5,2.70,1.40,,,,,,,,2 , 2,3 , 3,D,
3,SAT 49,2005-08-07 02:00,法國甲組聯賽,波爾多,南錫,1.6147,3.2712,5.5342,1.6116,3.2755,5.5820,---,---,---,1.62,2.95,6.00,0.0474,0.0293,0.1494,0.0457,0.7053,0.1274,0.0465,0.0289,0.1580,0.0482,0.6859,0.1229,,,,,,,---,---,---,2.5,2.40,1.50,,,,,,,,1 , 0,1 , 0,H,
4,SAT 50,2005-08-07 02:00,法國甲組聯賽,梅斯,勒芒,1.9501,3.0057,3.8614,1.9511,3.0088,3.8657,---,---,---,1.95,2.80,3.95,0.0658,0.0338,0.0802,0.0267,0.3076,0.0797,0.0635,0.0326,0.0851,0.0283,0.3349,0.0866,,,,,,,---,---,---,2.5,2.45,1.48,,,,,,,,0 , 0,0 , 0,D,
5,SAT 51,2005-08-07 02:00,法國甲組聯賽,摩納哥,歐塞爾,1.6973,3.1742,4.9369,1.6857,3.1903,5.0122,---,---,---,1.60,3.15,5.50,0.0490,0.0289,0.1071,0.0337,0.6413,0.1299,0.0578,0.0343,0.1202,0.0377,0.7166,0.1430,,,,,,,---,---,---,2.5,2.29,1.55,,,,,,,,0 , 1,0 , 2,A,
6,SAT 52,2005-08-07 02:00,法國甲組聯賽,索察,巴黎聖日耳門,2.8043,2.9074,2.4368,2.8407,2.9093,2.4149,---,---,---,3.00,2.90,2.25,0.1767,0.0630,0.1103,0.0380,0.1204,0.0494,0.1921,0.0676,0.0995,0.0342,0.1172,0.0485,---,---,---,0/+0.5,1.90,1.93,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,0 , 1,A,
7,SAT 53,2005-08-07 02:00,法國甲組聯賽,圖盧茲,尼斯,1.8948,3.0284,4.0673,1.8882,3.0321,4.0905,---,---,---,1.80,2.90,4.50,0.0685,0.0362,0.0926,0.0306,0.3970,0.0976,0.0643,0.0340,0.0934,0.0308,0.3886,0.0950,,,,,,,---,---,---,2.5,2.45,1.48,,,,,,,,0 , 2,0 , 2,A,
8,SAT 54,2005-08-07 02:00,法國甲組聯賽,特魯瓦,聖伊天,2.5398,2.8680,2.7542,2.5436,2.8678,2.7578,---,---,---,2.38,2.90,2.80,0.1007,0.0396,0.0944,0.0329,0.1004,0.0365,0.1070,0.0421,0.0937,0.0327,0.1058,0.0383,---,---,---,0,1.82,2.02,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,0 , 0,D,
9,SAT 55,2005-08-07 03:00,巴西甲組聯賽,帕拉尼恩斯,高士路,2.0852,3.1726,3.0534,2.0832,3.1726,3.0554,---,---,---,1.90,3.55,3.15,0.1001,0.0480,0.1304,0.0411,0.2077,0.0680,0.0978,0.0469,0.1304,0.0411,0.2052,0.0672,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,2 , 1,5 , 4,H,
10,SAT 56,2005-08-07 03:00,巴西甲組聯賽,保地花高,彼辛度,1.4387,3.7960,6.1870,1.4438,3.7764,6.1557,---,---,---,1.45,3.90,5.50,0.0636,0.0442,0.1931,0.0509,0.9889,0.1598,0.0652,0.0452,0.1690,0.0447,0.9395,0.1526,,,,,,,---,---,---,2.5,1.53,2.33,,,,,,,,1 , 0,2 , 0,H,
11,SAT 57,2005-08-07 03:00,巴西甲組聯賽,哥連泰斯,聖卡坦奴,1.5794,3.5037,5.0241,1.5730,3.5117,5.0583,---,---,---,1.50,4.15,4.50,0.0897,0.0568,0.1698,0.0485,0.7564,0.1506,0.0834,0.0530,0.1610,0.0458,0.7225,0.1428,,,,,,,---,---,---,3.5,2.05,1.68,,,,,,,,0 , 2,0 , 2,A,
12,SUN 1,2005-08-07 16:15,東亞錦標賽,中國,北韓,2.1940,3.1050,2.9665,2.2015,3.1050,2.9775,---,---,---,2.00,3.20,3.20,0.0650,0.0296,0.1094,0.0352,0.2177,0.0734,0.0874,0.0397,0.1094,0.0352,0.2134,0.0717,,,,,,,---,---,---,2.5,2.19,1.60,,,,,,,,1 , 0,2 , 0,H,
13,SUN 2,2005-08-07 19:00,東亞錦標賽,南韓,日本,1.9922,3.1696,3.3039,1.9965,3.1696,3.3039,---,---,---,1.85,3.50,3.30,0.0412,0.0207,0.1159,0.0366,0.1177,0.0356,0.0467,0.0234,0.1159,0.0366,0.1177,0.0356,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,0 , 1,A,
14,SUN 3,2005-08-07 19:15,英格蘭冠軍聯賽,列斯聯,米禾爾,1.6947,3.3646,4.5581,1.6797,3.3773,4.6819,---,---,---,1.60,3.35,5.00,0.0654,0.0386,0.1364,0.0405,0.5997,0.1316,0.0617,0.0367,0.1390,0.0412,0.6812,0.1455,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 0,2 , 1,H,
15,SUN 4,2005-08-07 21:00,蘇格蘭超級聯賽,赫斯,喜伯年,2.1600,3.1470,3.0464,2.1218,3.1650,3.1588,---,---,---,2.05,3.15,3.15,0.0703,0.0325,0.1134,0.0360,0.1984,0.0651,0.0707,0.0333,0.1106,0.0349,0.3051,0.0966,---,---,---,0/-0.5,1.80,2.05,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,4 , 0,H,
16,SUN 5,2005-08-07 21:00,德國乙組聯賽,艾倫,1860慕尼黑,2.7400,3.1833,2.3059,3.1295,3.2167,2.1032,---,---,---,3.65,3.30,1.82,0.1642,0.0599,0.1368,0.0430,0.0865,0.0375,0.4322,0.1381,0.1402,0.0436,0.2053,0.0976,---,---,---,+0.5,1.94,1.82,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 2,A,
17,SUN 6,2005-08-07 21:00,德國乙組聯賽,弗賴堡,貝豪森,1.7185,3.3907,4.2769,1.7120,3.3935,4.3196,---,---,---,1.62,3.55,4.40,0.0532,0.0309,0.1834,0.0541,0.3031,0.0709,0.0554,0.0324,0.1671,0.0492,0.3417,0.0791,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,1 , 0,2 , 1,H,
18,SUN 7,2005-08-07 21:00,德國乙組聯賽,卡爾斯魯厄,錫根,1.6867,3.4065,4.4372,1.6569,3.4225,4.6279,---,---,---,1.55,3.60,4.85,0.0507,0.0301,0.1581,0.0464,0.3424,0.0772,0.0657,0.0396,0.1784,0.0521,0.5028,0.1086,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 0,2 , 0,H,
19,SUN 8,2005-08-07 21:00,德國乙組聯賽,羅斯托克,奧芬巴克,1.5165,3.6869,5.5589,1.5120,3.6932,5.5923,---,---,---,1.55,3.60,5.00,0.0371,0.0245,0.2468,0.0669,0.4527,0.0814,0.0363,0.0240,0.2498,0.0676,0.4320,0.0773,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 0,1 , 2,A,
20,SUN 9,2005-08-07 21:00,德國乙組聯賽,安達赫治,柏達邦,1.8712,3.2704,3.6793,1.8427,3.3151,3.7663,---,---,---,1.75,3.30,3.90,0.0692,0.0370,0.1075,0.0329,0.2328,0.0633,0.0678,0.0368,0.2181,0.0658,0.2598,0.0690,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,3 , 0,H,
21,SUN 10,2005-08-07 22:00,英格蘭社區盾,阿仙奴,車路士,2.9875,3.0940,2.2362,3.0436,3.0996,2.2257,---,---,---,3.00,3.10,2.15,0.1936,0.0648,0.1352,0.0437,0.0683,0.0306,0.2215,0.0728,0.1366,0.0441,0.0770,0.0346,---,---,---,0/+0.5,1.92,1.92,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 1,1 , 2,A,
22,SUN 11,2005-08-07 23:00,瑞典超級聯賽,阿西里斯卡,蘭斯干拿,2.3852,3.1452,2.7127,2.3929,3.1455,2.7061,---,---,---,2.40,3.20,2.50,0.1028,0.0431,0.1422,0.0452,0.1232,0.0454,0.1103,0.0461,0.1414,0.0450,0.1185,0.0438,---,---,---,0,1.92,1.92,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,0 , 1,A,
23,SUN 12,2005-08-07 23:00,瑞典超級聯賽,奧基迪,咸史達斯,2.2642,3.1746,2.8725,2.2794,3.1671,2.8641,---,---,---,2.25,3.25,2.65,0.0944,0.0417,0.1517,0.0478,0.1415,0.0493,0.1020,0.0447,0.1481,0.0467,0.1404,0.0490,---,---,---,0/-0.5,2.07,1.77,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,2 , 1,H,
24,SUN 13,2005-08-07 23:30,德國甲組聯賽,法蘭克福,利華古遜,2.7648,3.2098,2.3153,2.8130,3.2036,2.3011,---,---,---,2.60,3.30,2.30,0.1491,0.0539,0.1320,0.0411,0.0836,0.0361,0.1895,0.0674,0.1286,0.0401,0.0819,0.0356,---,---,---,0/+0.5,1.92,1.92,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 1,1 , 4,A,
25,SUN 14,2005-08-07 23:30,德國甲組聯賽,史浩克04,凱沙羅頓,1.5200,3.6727,5.8357,1.4736,3.7673,6.3550,---,---,---,1.45,3.75,6.00,0.0681,0.0448,0.2583,0.0703,0.8507,0.1458,0.0585,0.0397,0.2669,0.0708,0.9929,0.1562,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,0 , 1,2 , 1,H,
26,SUN 15,2005-08-08 00:00,法國甲組聯賽,雷恩,南特,1.8453,3.0233,4.2901,1.8276,3.0319,4.4243,---,---,---,1.80,3.00,4.30,0.0589,0.0319,0.1107,0.0366,0.4324,0.1008,0.0570,0.0312,0.1130,0.0373,0.5702,0.1289,,,,,,,---,---,---,2.5,2.40,1.50,,,,,,,,0 , 1,0 , 3,A,
27,SUN 16,2005-08-08 00:00,挪威超級聯賽,白蘭恩,阿里辛特,1.4494,3.8233,6.5926,1.4522,3.8128,6.5519,---,---,---,1.40,3.60,7.50,0.0462,0.0319,0.1968,0.0515,0.8126,0.1233,0.0449,0.0309,0.2008,0.0527,0.7861,0.1200,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,0 , 0,0 , 0,D,
