,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
67,SUN 18,2009-01-05 03:45,法國足總盃,比辛干,馬賽,7.2877,3.9129,1.3889,6.9092,3.8128,1.4305,---,---,---,6.00,3.75,1.45,0.9494,0.1303,0.1846,0.0472,0.0406,0.0292,0.8654,0.1253,0.2121,0.0556,0.0683,0.0478,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 1,D,
68,SUN 17,2009-01-05 04:00,西班牙甲組聯賽,基達菲,拉科魯尼亞,2.1328,3.1791,3.2267,2.1566,3.1740,3.2459,---,---,---,2.05,3.20,3.10,0.0729,0.0342,0.1445,0.0455,0.2079,0.0644,0.0749,0.0348,0.1390,0.0438,0.2037,0.0628,---,---,---,0/-0.5,1.86,1.98,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 1,1 , 2,A,
69,SUN 19,2009-01-05 04:30,葡萄牙超級聯賽,泰羅芬斯,賓菲加,6.7951,3.7936,1.4408,7.3866,3.9601,1.4057,---,---,---,7.20,3.60,1.42,0.6808,0.1002,0.2245,0.0592,0.0425,0.0295,1.0914,0.1478,0.2935,0.0741,0.0419,0.0298,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 0,2 , 0,H,
70,MON 1,2009-01-06 03:45,葡萄牙超級聯賽,布拉加,比蘭倫斯,1.5680,3.4585,5.5536,1.5393,3.5101,6.0547,---,---,---,1.53,3.30,6.00,0.0452,0.0288,0.1297,0.0375,0.4934,0.0888,0.0456,0.0296,0.1467,0.0418,0.8976,0.1482,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,2 , 0,H,
71,MON 2,2009-01-06 04:00,英格蘭足總盃,斯巴坦斯,布力般流浪,11.7252,5.5717,1.2024,11.8775,5.5065,1.2101,---,---,---,8.00,4.60,1.28,1.8606,0.1587,0.6602,0.1185,0.0237,0.0197,2.0078,0.1690,0.4690,0.0852,0.0348,0.0288,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 0,0 , 1,A,
72,TUE 1,2009-01-06 16:30,澳洲職業聯賽,墨爾本勝利,阿德萊德聯,2.1425,3.1821,3.0672,2.1618,3.1808,3.0945,---,---,---,2.10,3.30,2.90,0.0496,0.0231,0.0765,0.0240,0.1302,0.0424,0.0766,0.0354,0.0916,0.0288,0.1770,0.0572,---,---,---,0/-0.5,1.90,1.93,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 0,H,
73,TUE 2,2009-01-06 23:00,球會賽,漢堡,AC米蘭,3.3202,3.2446,2.0350,3.5269,3.2726,1.9476,---,---,---,3.65,3.40,1.80,0.3370,0.1015,0.1007,0.0310,0.2232,0.1097,0.2621,0.0743,0.1245,0.0380,0.0786,0.0404,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 1,D,
74,TUE 3,2009-01-07 03:00,西班牙盃,馬德里體育會,巴塞隆拿,3.2561,3.2141,2.0580,3.0071,3.2166,2.2001,---,---,---,2.85,3.50,2.05,0.1843,0.0566,0.1506,0.0469,0.0841,0.0409,0.1753,0.0583,0.1610,0.0500,0.1284,0.0584,---,---,---,0/+0.5,1.92,1.92,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 1,1 , 3,A,
75,TUE 8,2009-01-07 04:00,英格蘭聯賽盃,熱刺,般尼,1.4100,4.0006,7.0742,1.4313,3.9728,7.0431,---,---,---,1.38,3.90,7.00,0.0398,0.0282,0.3963,0.0991,0.7277,0.1029,0.0497,0.0348,0.2236,0.0563,0.6471,0.0919,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 1,4 , 1,H,
76,WED 1,2009-01-08 00:00,葡萄牙聯賽盃,科英布拉大學,國民隊,2.4065,2.9630,2.7872,2.4711,2.9556,2.7501,---,---,---,2.55,2.85,2.65,0.1045,0.0434,0.1058,0.0357,0.1180,0.0423,0.1355,0.0548,0.0988,0.0334,0.1103,0.0401,---,---,---,0,1.90,1.94,---,---,---,2.5,2.55,1.45,,,,,,,,0 , 0,1 , 1,D,
77,WED 2,2009-01-08 03:45,英格蘭聯賽盃,打比郡,曼聯,6.3857,3.7707,1.4710,7.4767,3.9788,1.4191,---,---,---,7.00,3.90,1.38,0.7188,0.1126,0.2481,0.0658,0.0535,0.0363,1.1760,0.1573,0.2739,0.0688,0.0453,0.0319,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,1 , 0,H,
78,WED 3,2009-01-08 03:45,蘇格蘭超級聯賽,馬瑟韋爾,赫斯,2.5797,3.1910,2.4925,2.6111,3.1887,2.4866,---,---,---,2.45,3.25,2.45,0.1057,0.0410,0.1488,0.0466,0.1209,0.0485,0.1264,0.0484,0.1527,0.0479,0.1222,0.0491,---,---,---,0,1.96,1.88,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,1 , 0,H,
79,WED 4,2009-01-08 04:00,西班牙盃,艾積多,愛斯賓奴,3.4497,3.1608,2.0331,2.9485,3.1390,2.3005,---,---,---,2.72,3.20,2.25,0.4319,0.1252,0.1171,0.0370,0.1703,0.0838,0.2736,0.0928,0.1183,0.0377,0.2323,0.1010,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 1,3 , 2,H,
80,WED 5,2009-01-08 04:00,西班牙盃,希杭,華拉度列,2.3280,3.1140,2.8101,2.3200,3.1311,2.8520,---,---,---,2.25,3.20,2.75,0.1023,0.0439,0.1441,0.0463,0.1102,0.0392,0.0881,0.0380,0.1608,0.0514,0.1286,0.0451,---,---,---,0/-0.5,2.03,1.82,---,---,---,2.5,1.85,1.85,,,,,,,,3 , 0,3 , 1,H,
81,WED 6,2009-01-08 04:00,西班牙盃,皇家聯盟,貝迪斯,4.1223,3.2766,1.8057,3.3394,3.1366,2.0901,---,---,---,3.35,3.10,2.00,0.4179,0.1014,0.1390,0.0424,0.1181,0.0654,0.2787,0.0835,0.1264,0.0403,0.1665,0.0796,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 1,0 , 1,A,
82,WED 7,2009-01-08 04:00,西班牙盃,桑坦德,華倫西亞,2.9677,3.1162,2.2324,2.7760,3.1445,2.3726,---,---,---,2.60,3.20,2.35,0.1580,0.0533,0.1272,0.0408,0.0877,0.0393,0.1316,0.0474,0.1335,0.0424,0.1701,0.0717,---,---,---,0/+0.5,1.72,2.17,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,1 , 1,D,
83,WED 8,2009-01-08 04:00,西班牙盃,西維爾,拉科魯尼亞,1.6329,3.4448,4.9726,1.5755,3.5929,5.4497,---,---,---,1.50,3.65,5.50,0.0925,0.0566,0.1388,0.0403,0.4051,0.0815,0.1032,0.0655,0.2498,0.0695,0.6418,0.1178,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,2 , 0,2 , 1,H,
84,WED 9,2009-01-08 04:00,葡萄牙聯賽盃,費利拿,里奧艾維,1.9480,3.0847,3.5972,1.9777,3.0825,3.5672,---,---,---,1.90,3.05,3.70,0.0774,0.0397,0.1042,0.0338,0.2032,0.0565,0.0904,0.0457,0.1019,0.0331,0.2116,0.0593,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 0,2 , 1,H,
85,WED 10,2009-01-08 04:45,葡萄牙聯賽盃,甘馬雷斯,賓菲加,3.1618,3.0541,2.1248,3.1516,3.0611,2.1536,---,---,---,3.05,3.05,2.15,0.1633,0.0516,0.1246,0.0408,0.0845,0.0398,0.1438,0.0456,0.1291,0.0422,0.0983,0.0457,---,---,---,0/+0.5,1.92,1.91,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 1,0 , 2,A,
86,THU 1,2009-01-09 04:00,西班牙盃,馬略卡,艾美利亞,2.0387,3.1646,3.3408,1.9814,3.2039,3.5397,---,---,---,1.95,3.25,3.30,0.0691,0.0339,0.1325,0.0419,0.1728,0.0517,0.0898,0.0453,0.1347,0.0420,0.2592,0.0732,---,---,---,0/-0.5,1.76,2.10,---,---,---,2.5,1.95,1.75,,,,,,,,2 , 1,3 , 1,H,
87,THU 2,2009-01-09 04:00,西班牙盃,奧沙辛拿,畢爾包,2.2651,3.0819,2.9494,2.2701,3.1223,2.9594,---,---,---,2.25,3.10,2.80,0.0876,0.0387,0.1287,0.0418,0.1372,0.0465,0.1166,0.0514,0.1538,0.0493,0.2761,0.0933,---,---,---,0/-0.5,2.05,1.80,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 0,1 , 1,D,
88,THU 3,2009-01-09 04:45,葡萄牙聯賽盃,波圖,塞圖巴爾,1.2866,4.8914,9.7088,1.3827,4.1185,7.1527,---,---,---,1.40,3.75,7.00,0.5534,0.4301,0.4055,0.0829,1.6530,0.1703,0.0836,0.0605,0.3021,0.0733,0.9427,0.1318,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 0,2 , 1,H,
89,FRI 1,2009-01-09 17:00,澳洲職業聯賽,阿德萊德聯,紐卡素噴射機,1.5828,3.5301,5.2819,1.5265,3.6549,5.8202,---,---,---,1.45,3.95,5.50,0.0441,0.0278,0.1352,0.0383,0.4643,0.0879,0.0625,0.0409,0.2148,0.0588,0.7118,0.1223,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 0,2 , 0,H,
90,FRI 2,2009-01-09 19:30,國際賽,伊朗,中國,1.4855,3.6386,6.0447,1.4806,3.6573,6.3396,---,---,---,1.38,3.95,7.00,0.0582,0.0392,0.1903,0.0523,0.7698,0.1274,0.0569,0.0384,0.1745,0.0477,0.6775,0.1069,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,2 , 0,3 , 1,H,
91,FRI 3,2009-01-10 04:00,英格蘭冠軍聯賽,雷丁,屈福特,1.4685,3.7501,6.4701,1.4763,3.8055,6.5288,---,---,---,1.50,3.90,5.00,0.0436,0.0297,0.2084,0.0556,0.6174,0.0954,0.0437,0.0296,0.2321,0.0610,0.5873,0.0900,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 0,4 , 0,H,
92,SAT 1,2009-01-10 16:00,澳洲職業聯賽,中岸水手,布里斯班獅吼,2.2944,3.1760,2.8136,2.3059,3.1598,2.8167,---,---,---,2.15,3.25,2.85,0.0759,0.0331,0.0743,0.0234,0.1288,0.0458,0.0766,0.0332,0.1462,0.0463,0.1209,0.0429,---,---,---,0/-0.5,1.99,1.85,---,---,---,2.5,1.88,1.82,,,,,,,,1 , 1,3 , 4,A,
93,SAT 2,2009-01-10 20:45,英格蘭超級聯賽,阿士東維拉,西布朗,1.3661,4.2204,8.2464,1.4237,4.0128,7.6288,---,---,---,1.40,4.00,6.75,0.0443,0.0325,0.3007,0.0712,0.9811,0.1190,0.0744,0.0522,0.2509,0.0625,0.7197,0.0943,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,2 , 0,2 , 1,H,
94,SAT 3,2009-01-10 23:00,英格蘭超級聯賽,阿仙奴,保頓,1.3312,4.4231,8.9334,1.3317,4.4478,9.4638,---,---,---,1.30,4.50,8.25,0.0380,0.0285,0.2975,0.0673,1.1089,0.1241,0.0387,0.0291,0.3567,0.0802,1.5402,0.1627,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 0,1 , 0,H,
95,SAT 4,2009-01-10 23:00,英格蘭超級聯賽,愛華頓,侯城,1.6287,3.4861,5.2701,1.5775,3.5955,5.8781,---,---,---,1.55,3.60,5.25,0.0594,0.0365,0.1733,0.0497,0.5964,0.1132,0.0489,0.0310,0.1991,0.0554,0.8899,0.1514,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,2 , 0,2 , 0,H,
96,SAT 6,2009-01-10 23:00,英格蘭超級聯賽,米杜士堡,新特蘭,2.1335,3.1910,3.2353,2.1806,3.1848,3.2175,---,---,---,2.15,3.15,3.05,0.0729,0.0342,0.1285,0.0403,0.1947,0.0602,0.1010,0.0463,0.1312,0.0412,0.1591,0.0494,---,---,---,0/-0.5,1.96,1.88,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,1 , 1,D,
97,SAT 7,2009-01-10 23:00,英格蘭超級聯賽,紐卡素,韋斯咸,2.0997,3.2065,3.3050,2.2272,3.1840,3.1172,---,---,---,2.20,3.30,2.80,0.0872,0.0415,0.1316,0.0410,0.1966,0.0595,0.1517,0.0681,0.1286,0.0404,0.1325,0.0425,---,---,---,0/-0.5,2.01,1.83,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,2 , 2,D,
98,SAT 9,2009-01-10 23:00,英格蘭冠軍聯賽,班士利,修咸頓,1.9625,3.2165,3.5537,2.0006,3.2135,3.5254,---,---,---,1.95,3.20,3.35,0.0698,0.0356,0.1243,0.0386,0.2110,0.0594,0.0962,0.0481,0.1147,0.0357,0.1867,0.0530,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,0 , 1,A,
99,SAT 12,2009-01-10 23:00,英格蘭冠軍聯賽,查爾頓,諾定咸森林,2.3006,3.1905,2.8300,2.3523,3.1870,2.8124,---,---,---,2.25,3.25,2.70,0.0894,0.0389,0.1416,0.0444,0.1256,0.0444,0.0929,0.0395,0.1379,0.0433,0.1278,0.0454,---,---,---,0/-0.5,2.02,1.83,---,---,---,2.5,1.88,1.82,,,,,,,,0 , 2,0 , 2,A,
100,SAT 14,2009-01-10 23:00,英格蘭冠軍聯賽,葉士域治,錫周三,1.7900,3.3063,4.1508,1.7255,3.4027,4.5220,---,---,---,1.68,3.40,4.30,0.0614,0.0343,0.1503,0.0455,0.3604,0.0868,0.0543,0.0314,0.1979,0.0582,0.4786,0.1058,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,1 , 1,D,
101,SAT 16,2009-01-10 23:00,英格蘭冠軍聯賽,昆士柏流浪,高雲地利,1.8555,3.2710,3.8978,1.8632,3.2936,3.9463,---,---,---,1.90,3.15,3.60,0.0662,0.0357,0.1288,0.0394,0.2358,0.0605,0.1000,0.0537,0.1391,0.0422,0.2563,0.0649,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,1 , 1,D,
102,SAT 17,2009-01-10 23:00,英格蘭冠軍聯賽,錫菲聯,諾域治,1.6255,3.4615,5.0883,1.6365,3.4697,5.1342,---,---,---,1.57,3.55,4.90,0.0441,0.0271,0.1403,0.0405,0.4108,0.0807,0.0471,0.0288,0.1397,0.0403,0.3981,0.0775,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 0,1 , 0,H,
103,SAT 18,2009-01-10 23:00,英格蘭冠軍聯賽,狼隊,普雷斯頓,1.6116,3.4812,5.1482,1.6188,3.5084,5.2046,---,---,---,1.55,3.60,5.00,0.0440,0.0273,0.1481,0.0425,0.3799,0.0738,0.0472,0.0292,0.1638,0.0467,0.3947,0.0758,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 2,1 , 3,A,
104,SAT 21,2009-01-10 23:00,英格蘭甲組聯賽,列斯聯,卡素爾,1.5880,3.4891,5.2460,1.5589,3.5597,5.6389,---,---,---,1.53,3.60,5.25,0.0431,0.0272,0.1241,0.0356,0.5994,0.1143,0.0413,0.0265,0.1613,0.0453,0.6965,0.1235,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,0 , 2,0 , 2,A,
105,SAT 22,2009-01-10 23:00,英格蘭甲組聯賽,李斯特城,奧連特,1.3649,4.1622,7.4617,1.3609,4.2324,7.7566,---,---,---,1.40,3.90,6.50,0.0362,0.0265,0.2862,0.0688,0.8185,0.1097,0.0341,0.0251,0.2873,0.0679,0.8928,0.1151,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,2 , 0,3 , 0,H,
106,SAT 23,2009-01-10 23:00,英格蘭甲組聯賽,諾咸頓,哈特斯菲爾德,2.4369,3.1726,2.6085,2.4282,3.2090,2.6495,---,---,---,2.20,3.20,2.80,0.0930,0.0382,0.1457,0.0459,0.0980,0.0376,0.0838,0.0345,0.1582,0.0493,0.1249,0.0471,---,---,---,0/-0.5,2.00,1.84,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 0,1 , 1,D,
107,SAT 30,2009-01-10 23:00,蘇格蘭足總盃,些路迪,登地,1.1472,6.2945,12.6169,1.1447,6.4657,13.1706,---,---,---,1.12,6.30,14.00,0.0207,0.0180,0.6031,0.0958,2.2045,0.1747,0.0196,0.0171,0.7205,0.1114,2.8695,0.2179,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,2 , 1,2 , 1,H,
108,SAT 31,2009-01-11 01:00,意大利甲組聯賽,熱拿亞,拖連奴,1.6662,3.3106,5.2649,1.8753,3.1091,4.3531,---,---,---,1.85,3.05,3.95,0.0646,0.0388,0.1434,0.0433,0.5312,0.1009,0.1644,0.0877,0.1413,0.0454,0.4223,0.0970,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,3 , 0,H,
109,SAT 32,2009-01-11 01:20,英格蘭冠軍聯賽,般尼,史雲斯,1.9749,3.2099,3.5243,2.0730,3.1918,3.3593,---,---,---,2.05,3.10,3.20,0.0777,0.0393,0.1259,0.0392,0.1897,0.0538,0.1155,0.0557,0.1262,0.0395,0.1966,0.0585,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,0 , 2,A,
110,SAT 33,2009-01-11 01:30,英格蘭超級聯賽,史篤城,利物浦,8.2365,4.2595,1.3624,8.4267,4.2962,1.3687,---,---,---,9.00,4.30,1.30,0.9848,0.1196,0.3215,0.0755,0.0422,0.0309,0.9378,0.1113,0.2633,0.0613,0.0440,0.0322,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 0,D,
111,SAT 34,2009-01-11 02:30,葡萄牙超級聯賽,甘馬雷斯,艾馬多拉,1.6753,3.3205,4.8336,1.6127,3.4099,5.3907,---,---,---,1.60,3.15,5.50,0.0571,0.0341,0.1260,0.0379,0.4977,0.1030,0.0583,0.0361,0.1571,0.0461,0.7157,0.1328,,,,,,,---,---,---,2.5,2.45,1.48,,,,,,,,0 , 0,0 , 0,D,
112,SAT 35,2009-01-11 03:00,西班牙甲組聯賽,拉科魯尼亞,西維爾,2.5441,3.1442,2.6087,2.5085,3.1552,2.6863,---,---,---,2.40,3.10,2.60,0.0920,0.0362,0.1613,0.0513,0.1135,0.0435,0.0850,0.0339,0.1663,0.0527,0.1569,0.0584,---,---,---,0,1.80,2.05,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,1 , 3,A,
113,SAT 36,2009-01-11 03:30,意大利甲組聯賽,國際米蘭,卡利亞里,1.2185,5.3887,11.9378,1.2467,5.1128,11.2162,---,---,---,1.22,4.75,11.00,0.0361,0.0296,0.5445,0.1010,2.2001,0.1843,0.0454,0.0364,0.4077,0.0797,1.6211,0.1445,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,1 , 1,D,
114,SAT 38,2009-01-11 04:00,法國甲組聯賽,歐塞爾,馬賽,3.6143,3.0408,2.0220,3.4505,3.0158,2.1233,---,---,---,3.00,2.90,2.25,0.2322,0.0642,0.1370,0.0451,0.0778,0.0385,0.1926,0.0558,0.1251,0.0415,0.1313,0.0618,---,---,---,0/+0.5,1.82,2.03,---,---,---,2.5,2.45,1.48,,,,,,,,0 , 1,0 , 2,A,
115,SAT 39,2009-01-11 04:00,法國甲組聯賽,勒哈弗爾,圖盧茲,2.7390,2.8830,2.5832,2.7634,2.8818,2.5953,---,---,---,2.72,2.80,2.50,0.1139,0.0416,0.1098,0.0381,0.1037,0.0401,0.1188,0.0430,0.1082,0.0375,0.1034,0.0399,---,---,---,0,2.03,1.82,---,---,---,2.5,2.45,1.48,,,,,,,,0 , 0,0 , 1,A,
116,SAT 41,2009-01-11 04:00,法國甲組聯賽,里昂,羅連安特,1.3985,3.9154,7.8324,1.4010,3.9090,8.1241,---,---,---,1.33,3.95,8.50,0.0428,0.0306,0.2559,0.0654,0.8000,0.1021,0.0524,0.0374,0.2255,0.0577,0.9417,0.1159,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,1 , 1,D,
117,SAT 42,2009-01-11 04:00,法國甲組聯賽,摩納哥,南特,1.9134,3.0378,4.0255,1.9493,3.0299,3.9877,---,---,---,1.90,2.95,3.90,0.0590,0.0308,0.1125,0.0370,0.2705,0.0672,0.0863,0.0443,0.1050,0.0347,0.2617,0.0656,,,,,,,---,---,---,2.5,2.35,1.52,,,,,,,,0 , 2,1 , 2,A,
118,SAT 43,2009-01-11 04:00,法國甲組聯賽,雷恩,格勒諾布爾,1.5490,3.4243,6.1894,1.5348,3.4825,6.4958,---,---,---,1.50,3.30,6.50,0.0485,0.0313,0.1668,0.0487,0.6590,0.1065,0.0488,0.0318,0.1847,0.0530,0.8478,0.1305,,,,,,,---,---,---,2.5,2.20,1.59,,,,,,,,0 , 0,1 , 0,H,
119,SAT 44,2009-01-11 04:00,法國甲組聯賽,索察,聖伊天,2.3546,2.8752,3.0525,2.3711,2.8629,3.0896,---,---,---,2.15,2.90,3.20,0.0764,0.0324,0.1093,0.0380,0.1693,0.0555,0.0849,0.0358,0.1007,0.0352,0.1872,0.0606,,,,,,,---,---,---,2.5,2.40,1.50,,,,,,,,0 , 0,1 , 0,H,
0,SAT 46,2009-01-11 04:45,葡萄牙超級聯賽,士砵亭,馬里迪莫,1.4439,3.7306,6.9583,1.4317,3.8001,7.2239,---,---,---,1.45,3.60,6.50,0.0370,0.0256,0.1608,0.0431,0.7919,0.1138,0.0353,0.0246,0.2050,0.0539,0.9154,0.1267,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,2 , 0,H,
1,SAT 47,2009-01-11 05:00,西班牙甲組聯賽,華倫西亞,維拉利爾,1.9466,3.2333,3.6835,1.9196,3.2626,3.8140,---,---,---,1.80,3.45,3.60,0.0729,0.0374,0.1524,0.0471,0.2686,0.0729,0.0668,0.0348,0.1678,0.0514,0.3470,0.0910,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,2 , 1,3 , 3,D,
2,SUN 1,2009-01-11 15:00,澳洲職業聯賽,FC悉尼,威靈頓鳳凰,2.0254,3.2263,3.3056,2.0874,3.2103,3.2049,---,---,---,2.10,3.55,2.75,0.0715,0.0353,0.1156,0.0358,0.1622,0.0491,0.1223,0.0586,0.1092,0.0340,0.1940,0.0605,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 0,1 , 0,H,
3,SUN 2,2009-01-11 17:00,澳洲職業聯賽,珀斯光輝,墨爾本勝利,3.0696,3.2075,2.1287,3.1029,3.2450,2.1232,---,---,---,3.15,3.60,1.90,0.1140,0.0371,0.1085,0.0338,0.0604,0.0284,0.1382,0.0446,0.1900,0.0586,0.0663,0.0312,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,2 , 1,3 , 2,H,
4,SUN 3,2009-01-11 20:15,蘇格蘭足總盃,喜伯年,赫斯,2.3791,3.1760,2.6458,2.3903,3.1678,2.7102,---,---,---,2.30,3.15,2.70,0.0572,0.0240,0.1160,0.0365,0.1040,0.0393,0.0701,0.0293,0.1151,0.0363,0.1359,0.0502,---,---,---,0,1.78,2.08,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 1,0 , 2,A,
5,SUN 4,2009-01-11 21:30,英格蘭超級聯賽,韋根,熱刺,2.3770,3.1805,2.7979,2.3965,3.1974,2.8239,---,---,---,2.35,3.20,2.68,0.0860,0.0362,0.1495,0.0470,0.1333,0.0477,0.0925,0.0386,0.1652,0.0517,0.1707,0.0604,---,---,---,0,1.73,2.15,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 0,1 , 0,H,
6,SUN 5,2009-01-11 22:00,意大利甲組聯賽,博洛尼亞,基爾禾,1.8002,3.1277,4.6184,1.7983,3.1620,4.6465,---,---,---,1.80,3.05,4.20,0.0625,0.0347,0.1231,0.0394,0.3737,0.0809,0.0666,0.0370,0.1307,0.0413,0.3619,0.0779,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 1,1 , 1,D,
7,SUN 6,2009-01-11 22:00,意大利甲組聯賽,費倫天拿,萊切,1.3654,4.1074,8.6309,1.3340,4.3020,9.6324,---,---,---,1.28,4.35,9.00,0.0425,0.0312,0.2503,0.0609,1.2167,0.1410,0.0397,0.0297,0.3497,0.0813,1.9768,0.2052,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 2,1 , 2,A,
8,SUN 7,2009-01-11 22:00,意大利甲組聯賽,祖雲達斯,錫耶納,1.2423,5.1008,11.2799,1.2535,4.9918,11.4889,---,---,---,1.25,4.50,10.00,0.0340,0.0274,0.4358,0.0854,2.0202,0.1791,0.0372,0.0297,0.3492,0.0700,2.0323,0.1769,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,1 , 0,H,
9,SUN 8,2009-01-11 22:00,意大利甲組聯賽,拿玻里,卡坦尼亞,1.5511,3.4510,6.3148,1.5407,3.4931,6.6502,---,---,---,1.55,3.40,5.50,0.0505,0.0325,0.1554,0.0450,0.7330,0.1161,0.0466,0.0302,0.1768,0.0506,0.9220,0.1386,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,1 , 0,H,
10,SUN 9,2009-01-11 22:00,意大利甲組聯賽,巴勒莫,阿特蘭大,1.9770,3.0281,3.8974,1.9838,3.0336,3.9384,---,---,---,1.90,3.15,3.60,0.0623,0.0315,0.1163,0.0384,0.2617,0.0671,0.0640,0.0322,0.1173,0.0387,0.2977,0.0756,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,2 , 0,3 , 2,H,
11,SUN 10,2009-01-11 22:00,意大利甲組聯賽,里賈納,拉素,2.8531,2.9922,2.4289,3.0433,3.0268,2.3292,---,---,---,2.85,3.15,2.20,0.1529,0.0536,0.1570,0.0525,0.1132,0.0466,0.2572,0.0845,0.1476,0.0488,0.0989,0.0425,---,---,---,0/+0.5,1.89,1.95,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 2,2 , 3,A,
12,SUN 11,2009-01-11 22:00,意大利甲組聯賽,烏甸尼斯,森多利亞,2.0859,2.9701,3.6074,2.1644,2.9634,3.4584,---,---,---,2.00,3.05,3.40,0.0853,0.0409,0.1110,0.0374,0.2761,0.0765,0.1232,0.0569,0.1164,0.0393,0.2231,0.0645,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,1 , 1,D,
13,SUN 12,2009-01-11 23:00,蘇格蘭足總盃,東史特靈,登地聯,9.2031,5.1872,1.2404,10.0642,5.3505,1.2248,---,---,---,12.00,5.60,1.16,2.3663,0.2571,0.4356,0.0840,0.0274,0.0221,2.3282,0.2313,0.5203,0.0972,0.0321,0.0262,,,,,,,---,---,---,2.5,1.45,2.55,,,,,,,,0 , 3,0 , 4,A,
14,SUN 13,2009-01-12 00:00,英格蘭超級聯賽,曼聯,車路士,2.1769,3.1193,3.2382,2.2204,3.0752,3.2781,---,---,---,2.15,3.05,3.15,0.0708,0.0325,0.1250,0.0401,0.2158,0.0666,0.1160,0.0523,0.1230,0.0400,0.1852,0.0565,---,---,---,0/-0.5,1.98,1.86,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 0,3 , 0,H,
