,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
66,WED 12,2006-07-20 08:45,南美自由盃,聖保羅,學生隊,1.3715,3.9585,7.1286,1.3676,3.9889,7.2312,---,---,---,1.38,4.00,6.50,0.0497,0.0362,0.1966,0.0497,0.8458,0.1186,0.0522,0.0382,0.2242,0.0562,0.7706,0.1066,,,,,,,---,---,---,2.5,1.57,2.25,,,,,,,,1 , 0,1 , 0,H,
67,THU 1,2006-07-21 02:00,瑞典超級聯賽,赫根,佐加頓斯,3.0519,3.1740,2.1405,3.1323,3.1876,2.1190,---,---,---,3.00,3.10,2.15,0.1943,0.0637,0.1484,0.0468,0.0959,0.0448,0.2206,0.0704,0.1819,0.0571,0.0912,0.0430,---,---,---,0/+0.5,2.01,1.83,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 0,0 , 2,A,
68,THU 2,2006-07-21 08:45,南美自由盃,沙士菲,瓜達拉哈拉,1.7489,3.3088,4.1381,1.7883,3.3017,3.9992,---,---,---,1.80,3.40,3.60,0.0937,0.0536,0.0938,0.0283,0.3026,0.0731,0.1138,0.0636,0.1080,0.0327,0.3456,0.0864,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,1 , 2,A,
69,SAT 1,2006-07-22 17:00,日本職業聯賽,FC東京,鹿島鹿角,2.4942,3.1097,2.4759,2.5175,3.1225,2.4664,---,---,---,2.75,3.25,2.20,0.1204,0.0483,0.0929,0.0299,0.1282,0.0518,0.1098,0.0436,0.1247,0.0399,0.1093,0.0443,---,---,---,0/+0.5,1.80,2.04,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 1,2 , 4,A,
70,SAT 2,2006-07-22 17:00,日本職業聯賽,廣島三箭,千葉市原,2.7442,3.1243,2.2623,2.7515,3.1285,2.2695,---,---,---,2.80,3.30,2.15,0.1350,0.0492,0.0911,0.0292,0.0745,0.0329,0.1282,0.0466,0.1055,0.0337,0.0599,0.0264,---,---,---,0/+0.5,1.86,1.97,---,---,---,2.5,1.57,2.25,,,,,,,,1 , 1,2 , 4,A,
71,SAT 3,2006-07-22 18:00,日本職業聯賽,大阪飛腳,名古屋八鯨,1.4465,3.7519,6.0944,1.4276,3.7827,6.3997,---,---,---,1.35,4.25,6.50,0.0713,0.0493,0.2906,0.0775,1.1143,0.1828,0.0686,0.0480,0.2825,0.0747,1.0959,0.1712,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,2 , 0,5 , 1,H,
72,SAT 4,2006-07-22 18:00,日本職業聯賽,磐田山葉,大阪櫻花,1.5558,3.4804,5.0282,1.5556,3.4914,5.1180,---,---,---,1.65,3.35,4.50,0.0567,0.0365,0.1110,0.0319,0.5239,0.1042,0.0588,0.0378,0.1509,0.0432,0.5047,0.0986,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 1,3 , 1,H,
73,SAT 5,2006-07-22 18:00,日本職業聯賽,川崎前鋒,浦和紅鑽,2.2544,3.1151,2.7436,2.2487,3.1103,2.7762,---,---,---,2.20,3.35,2.68,0.0716,0.0317,0.0996,0.0320,0.1369,0.0499,0.0680,0.0303,0.0910,0.0293,0.1637,0.0590,---,---,---,0/-0.5,2.00,1.83,---,---,---,2.5,1.50,2.40,,,,,,,,0 , 1,0 , 2,A,
74,SAT 6,2006-07-22 18:00,日本職業聯賽,大分三神,新潟天鵝,2.2762,3.1130,2.7039,2.2893,3.1243,2.7131,---,---,---,2.20,3.30,2.70,0.0787,0.0346,0.1040,0.0334,0.1494,0.0552,0.0758,0.0331,0.1178,0.0377,0.1392,0.0513,---,---,---,0/-0.5,2.04,1.80,---,---,---,2.5,1.57,2.25,,,,,,,,2 , 0,4 , 0,H,
75,SAT 7,2006-07-22 18:00,日本職業聯賽,大宮松鼠,甲府風林,1.9193,3.1781,3.4531,1.9137,3.1900,3.4802,---,---,---,1.75,3.30,3.95,0.0817,0.0426,0.1124,0.0354,0.2733,0.0791,0.0779,0.0407,0.1414,0.0443,0.2819,0.0810,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,3 , 0,3 , 1,H,
76,SAT 8,2006-07-22 21:30,圖圖盃,川迪,卡爾馬,1.6776,3.3395,4.4032,1.6761,3.3746,4.4643,---,---,---,1.80,3.35,3.70,0.0586,0.0349,0.1487,0.0445,0.3393,0.0771,0.0648,0.0387,0.1834,0.0543,0.3813,0.0854,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,3 , 1,H,
77,SAT 9,2006-07-22 22:00,瑞典超級聯賽,奧基迪,希爾星堡,3.1179,3.2087,2.1287,3.1873,3.2345,2.0851,---,---,---,3.35,3.20,1.95,0.2882,0.0924,0.1492,0.0465,0.1030,0.0484,0.2760,0.0866,0.1740,0.0538,0.0887,0.0425,---,---,---,0/+0.5,2.10,1.76,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,1 , 1,D,
78,SAT 10,2006-07-22 22:00,挪威超級聯賽,莫迪,奧特足球會,2.2197,3.1840,2.9122,2.2244,3.2041,2.9282,---,---,---,2.30,3.20,2.65,0.0749,0.0337,0.1097,0.0344,0.1615,0.0555,0.0738,0.0332,0.1266,0.0395,0.1632,0.0557,---,---,---,0,1.72,2.15,---,---,---,2.5,1.72,2.00,,,,,,,,2 , 0,2 , 0,H,
79,SAT 11,2006-07-22 22:00,圖圖盃,喜伯年,奧丹斯,1.8269,3.2510,3.7503,1.8925,3.2186,3.6450,---,---,---,2.00,3.25,3.20,0.0673,0.0368,0.1109,0.0341,0.3203,0.0854,0.1318,0.0696,0.1038,0.0322,0.2958,0.0812,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,2 , 1,H,
80,SAT 12,2006-07-22 22:00,圖圖盃,利尼史特朗,紐卡素,3.2788,3.2065,2.0035,3.2885,3.2109,2.0114,---,---,---,3.00,3.20,2.10,0.2547,0.0777,0.1102,0.0344,0.0960,0.0479,0.2286,0.0695,0.1140,0.0355,0.1021,0.0507,---,---,---,0/+0.5,1.98,1.85,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 2,0 , 3,A,
81,SAT 14,2006-07-22 23:30,圖圖盃,FC莫斯科,哈化柏林,2.3913,3.1244,2.6024,2.3844,3.1447,2.6175,---,---,---,2.35,3.20,2.60,0.1089,0.0456,0.1208,0.0387,0.1442,0.0554,0.1078,0.0452,0.1375,0.0437,0.1636,0.0625,---,---,---,0,1.90,1.94,---,---,---,2.5,2.29,1.55,,,,,,,,0 , 1,0 , 2,A,
82,SAT 13,2006-07-23 00:00,圖圖盃,迪尼普,馬賽,2.8153,3.1024,2.2539,2.8398,3.1046,2.2573,---,---,---,2.65,3.10,2.35,0.1635,0.0581,0.1226,0.0395,0.1021,0.0453,0.1853,0.0652,0.1219,0.0393,0.1033,0.0458,---,---,---,0/+0.5,1.85,1.98,---,---,---,2.5,2.29,1.55,,,,,,,,0 , 0,2 , 2,D,
83,SAT 15,2006-07-23 00:00,圖圖盃,化奴,歐塞爾,3.0996,3.2092,2.0701,3.1020,3.2094,2.0696,---,---,---,2.65,3.40,2.20,0.2427,0.0783,0.0969,0.0302,0.0991,0.0479,0.2446,0.0788,0.1003,0.0312,0.1166,0.0563,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 0,H,
84,SAT 16,2006-07-23 01:00,挪威超級聯賽,華拉倫加,利恩,2.2981,3.1339,2.8523,2.2191,3.1423,3.0061,---,---,---,2.10,3.20,3.00,0.1719,0.0748,0.1265,0.0404,0.2391,0.0838,0.1231,0.0555,0.1226,0.0390,0.2965,0.0986,---,---,---,0/-0.5,1.86,1.97,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 2,1 , 2,A,
85,SAT 17,2006-07-23 01:30,圖圖盃,真特,草蜢,1.9912,3.1961,3.2686,2.0259,3.1879,3.2395,---,---,---,2.05,3.30,3.00,0.0711,0.0357,0.1015,0.0317,0.2250,0.0688,0.1023,0.0505,0.0988,0.0310,0.2174,0.0671,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,1 , 1,D,
86,SAT 18,2006-07-23 02:00,圖圖盃,馬里博爾,維拉利爾,4.5553,3.3892,1.6537,4.8188,3.4551,1.6047,---,---,---,4.55,3.55,1.60,0.5645,0.1239,0.1532,0.0452,0.0820,0.0496,0.6760,0.1403,0.1930,0.0558,0.0806,0.0502,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,1 , 1,D,
87,SAT 19,2006-07-23 03:00,巴西甲組聯賽,費古倫斯,甘美奧,1.7630,3.2948,3.9502,1.7483,3.3352,4.0869,---,---,---,1.70,3.55,3.90,0.0575,0.0326,0.1253,0.0380,0.3430,0.0868,0.0515,0.0295,0.1808,0.0542,0.3934,0.0963,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,1 , 0,2 , 0,H,
88,SAT 20,2006-07-23 03:00,巴西甲組聯賽,帕拉拿,高士路,2.2093,3.1505,2.8470,2.2265,3.1505,2.8539,---,---,---,2.25,3.35,2.60,0.0976,0.0442,0.1145,0.0364,0.1488,0.0523,0.1104,0.0496,0.1181,0.0375,0.1275,0.0447,---,---,---,0/-0.5,2.04,1.80,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,1 , 0,H,
89,SAT 21,2006-07-23 05:10,巴西甲組聯賽,哥連泰斯,福塔雷薩,1.5570,3.4858,5.2209,1.5336,3.5513,5.5135,---,---,---,1.45,3.70,6.00,0.0609,0.0391,0.1683,0.0483,0.6712,0.1286,0.0506,0.0330,0.2101,0.0592,0.7804,0.1415,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 1,2 , 2,D,
90,SAT 22,2006-07-23 05:10,巴西甲組聯賽,富明尼斯,聖卡坦奴,1.5378,3.5632,5.2124,1.5497,3.5718,5.2136,---,---,---,1.55,3.65,4.75,0.0630,0.0410,0.1630,0.0458,0.4669,0.0896,0.0678,0.0437,0.1542,0.0432,0.4145,0.0795,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 1,2 , 2,D,
91,SUN 1,2006-07-23 18:00,日本職業聯賽,京都不死鳥,清水心跳,2.6980,3.1265,2.3002,2.7974,3.1323,2.2531,---,---,---,3.15,3.40,1.95,0.1787,0.0662,0.1100,0.0352,0.1101,0.0479,0.2648,0.0946,0.1093,0.0349,0.1325,0.0588,---,---,---,+0.5,1.81,1.95,---,---,---,2.5,1.50,2.40,,,,,,,,0 , 0,2 , 1,H,
92,SUN 2,2006-07-23 18:00,日本職業聯賽,橫濱水手,福岡黃蜂,1.6073,3.4281,4.6494,1.5915,3.4620,4.9150,---,---,---,1.53,3.50,5.40,0.0687,0.0427,0.1529,0.0446,0.4864,0.1046,0.0705,0.0443,0.1694,0.0489,0.6944,0.1413,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 0,D,
93,SUN 3,2006-07-23 23:00,瑞典超級聯賽,AIK蘇納,咸史達斯,1.7742,3.3424,4.1374,1.7518,3.3713,4.2438,---,---,---,1.65,3.30,4.65,0.0566,0.0319,0.1724,0.0516,0.3252,0.0786,0.0494,0.0282,0.2010,0.0596,0.3694,0.0871,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,3 , 0,H,
94,SUN 4,2006-07-23 23:00,瑞典超級聯賽,加費萊,馬模,3.4440,3.2263,1.9998,3.5781,3.2541,1.9426,---,---,---,3.35,3.20,1.95,0.4294,0.1247,0.1490,0.0462,0.1371,0.0686,0.4473,0.1250,0.1529,0.0470,0.1051,0.0541,---,---,---,+0.5,1.81,1.95,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 3,4 , 3,H,
95,SUN 5,2006-07-24 00:00,挪威超級聯賽,咸卡,辛迪夫佐特,1.9403,3.2474,3.5292,1.9463,3.2608,3.5311,---,---,---,2.05,3.20,3.10,0.0665,0.0342,0.1263,0.0389,0.2467,0.0699,0.0693,0.0356,0.1374,0.0421,0.2508,0.0710,---,---,---,0/-0.5,1.76,2.10,---,---,---,2.5,1.68,2.05,,,,,,,,2 , 0,3 , 0,H,
96,SUN 6,2006-07-24 00:00,挪威超級聯賽,史達,洛辛堡,2.8452,3.2136,2.2610,2.8428,3.2170,2.2666,---,---,---,2.82,3.20,2.20,0.1813,0.0637,0.1088,0.0338,0.0928,0.0410,0.1455,0.0512,0.1206,0.0375,0.0983,0.0434,---,---,---,0,2.12,1.75,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,2 , 1,H,
97,SUN 7,2006-07-24 02:00,挪威超級聯賽,費德列斯達,維京,2.3207,3.1702,2.7750,2.3285,3.1851,2.7690,---,---,---,2.30,3.20,2.65,0.0831,0.0358,0.1196,0.0377,0.1492,0.0538,0.0923,0.0396,0.1397,0.0439,0.1485,0.0536,---,---,---,0/-0.5,2.06,1.79,---,---,---,2.5,1.80,1.90,,,,,,,,2 , 1,2 , 1,H,
98,SUN 8,2006-07-24 03:00,巴西甲組聯賽,邦迪比達,聖保羅,2.8015,3.1607,2.2443,2.7106,3.1923,2.3136,---,---,---,2.95,3.45,2.00,0.2036,0.0727,0.1237,0.0391,0.1664,0.0741,0.1903,0.0702,0.1734,0.0543,0.1205,0.0521,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 1,1 , 3,A,
99,SUN 9,2006-07-24 03:00,巴西甲組聯賽,聖十字,法林明高,1.9952,3.2377,3.4516,1.8454,3.2930,3.8998,---,---,---,1.70,3.45,4.00,0.2599,0.1303,0.1751,0.0541,0.7912,0.2292,0.2163,0.1172,0.1667,0.0506,0.7102,0.1821,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 0,3 , 0,H,
100,SUN 10,2006-07-24 03:00,巴西甲組聯賽,華斯高,帕拉尼恩斯,2.0826,3.2047,3.1201,2.1520,3.1912,2.9885,---,---,---,2.25,3.45,2.55,0.1919,0.0921,0.1009,0.0315,0.3543,0.1136,0.1500,0.0697,0.1109,0.0347,0.3084,0.1032,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 0,2 , 1,H,
101,SUN 11,2006-07-24 05:10,巴西甲組聯賽,戈亞斯,彭美拉斯,1.6518,3.4032,4.5034,1.6784,3.4023,4.4268,---,---,---,1.70,3.55,3.90,0.0811,0.0491,0.1167,0.0343,0.4024,0.0894,0.0784,0.0467,0.1425,0.0419,0.3361,0.0759,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,1 , 2,1 , 3,A,
102,SUN 12,2006-07-24 05:10,巴西甲組聯賽,國際體育會,保地花高,1.6896,3.4473,4.4613,1.7600,3.3809,4.0696,---,---,---,1.75,3.40,3.85,0.1732,0.1025,0.1560,0.0453,0.8962,0.2009,0.1477,0.0839,0.1963,0.0581,0.7688,0.1889,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 0,D,
103,SUN 13,2006-07-24 05:10,巴西甲組聯賽,山度士,青年人,1.5960,3.4645,4.8246,1.5896,3.4965,4.9823,---,---,---,1.57,3.55,4.75,0.0433,0.0272,0.1459,0.0421,0.3932,0.0815,0.0450,0.0283,0.1784,0.0510,0.4596,0.0922,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,3 , 2,H,
104,MON 1,2006-07-25 01:00,瑞典超級聯賽,奧斯達,加爾斯,2.3704,3.1518,2.7200,2.3912,3.1564,2.7246,---,---,---,2.45,3.10,2.55,0.0813,0.0343,0.1358,0.0431,0.1225,0.0450,0.1108,0.0463,0.1442,0.0457,0.1162,0.0426,---,---,---,0,1.84,2.00,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 2,2 , 2,D,
105,MON 2,2006-07-25 01:00,挪威超級聯賽,史達比克,特林素,1.8584,3.2713,3.8162,1.8167,3.3058,4.0072,---,---,---,1.70,3.30,4.30,0.0661,0.0356,0.1188,0.0363,0.3076,0.0806,0.0807,0.0444,0.1506,0.0455,0.4539,0.1133,---,---,---,-0.5,1.70,2.10,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 0,3 , 1,H,
106,TUE 1,2006-07-26 02:00,瑞典超級聯賽,艾夫斯堡,哈馬比,2.2141,3.1766,2.9370,2.2445,3.1916,2.9202,---,---,---,2.35,3.15,2.60,0.0752,0.0340,0.1409,0.0444,0.2008,0.0684,0.0875,0.0390,0.1523,0.0477,0.1895,0.0649,---,---,---,0/-0.5,2.05,1.80,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,3 , 0,H,
107,WED 1,2006-07-26 18:00,日本職業聯賽,新潟天鵝,鹿島鹿角,2.5527,3.1361,2.4237,2.5894,3.1445,2.4118,---,---,---,2.72,3.30,2.20,0.1587,0.0622,0.1139,0.0363,0.0765,0.0316,0.1138,0.0439,0.1206,0.0384,0.0848,0.0352,---,---,---,0/+0.5,1.84,1.99,---,---,---,2.5,1.50,2.40,,,,,,,,0 , 0,0 , 1,A,
108,WED 2,2006-07-26 18:00,日本職業聯賽,福岡黃蜂,清水心跳,2.6538,3.1096,2.3518,2.6799,3.1263,2.3509,---,---,---,2.82,3.15,2.20,0.0874,0.0329,0.0741,0.0238,0.0564,0.0240,0.0847,0.0316,0.1225,0.0392,0.0613,0.0261,---,---,---,0/+0.5,1.82,2.02,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 0,1 , 2,A,
109,WED 3,2006-07-26 18:00,日本職業聯賽,大阪櫻花,FC東京,2.5713,3.1476,2.4122,2.5690,3.1595,2.4289,---,---,---,2.70,3.20,2.25,0.1548,0.0602,0.0862,0.0274,0.0749,0.0310,0.0738,0.0287,0.1069,0.0338,0.0809,0.0333,---,---,---,0/+0.5,1.72,2.14,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 2,1 , 5,A,
110,WED 4,2006-07-26 18:00,日本職業聯賽,磐田山葉,橫濱水手,2.1717,3.1891,2.8851,2.1758,3.1913,2.9034,---,---,---,2.15,3.20,2.88,0.0483,0.0223,0.1052,0.0330,0.1132,0.0392,0.0465,0.0214,0.1172,0.0367,0.1026,0.0353,---,---,---,0/-0.5,1.93,1.90,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 0,3 , 1,H,
111,WED 5,2006-07-26 18:00,日本職業聯賽,川崎前鋒,大阪飛腳,2.4180,3.1222,2.5558,2.4445,3.1283,2.5559,---,---,---,2.40,3.45,2.40,0.0582,0.0241,0.1163,0.0372,0.0900,0.0352,0.0659,0.0270,0.1290,0.0412,0.0844,0.0330,---,---,---,0,1.93,1.90,---,---,---,3.5,2.02,1.70,,,,,,,,0 , 1,3 , 2,H,
112,WED 6,2006-07-26 18:00,日本職業聯賽,京都不死鳥,千葉市原,2.9738,3.1565,2.1362,3.3318,3.1992,2.0112,---,---,---,4.20,3.55,1.65,0.2265,0.0762,0.0996,0.0315,0.1138,0.0533,0.4819,0.1446,0.1344,0.0420,0.1870,0.0930,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,1 , 0,1 , 2,A,
113,WED 7,2006-07-26 18:00,日本職業聯賽,名古屋八鯨,大宮松鼠,2.4181,3.1167,2.5501,2.4303,3.1238,2.5700,---,---,---,2.45,3.25,2.45,0.0749,0.0310,0.1045,0.0335,0.0914,0.0358,0.0636,0.0262,0.1108,0.0355,0.0937,0.0364,---,---,---,0,1.84,2.00,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 0,2 , 0,H,
114,WED 8,2006-07-26 18:00,日本職業聯賽,廣島三箭,甲府風林,2.0299,3.1837,3.1310,2.0187,3.1969,3.2054,---,---,---,1.85,3.30,3.55,0.0663,0.0327,0.0925,0.0291,0.1466,0.0468,0.0815,0.0404,0.1024,0.0320,0.2182,0.0681,,,,,,,---,---,---,2.5,1.52,2.35,,,,,,,,1 , 3,1 , 3,A,
115,WED 9,2006-07-26 18:00,日本職業聯賽,浦和紅鑽,大分三神,1.5999,3.4378,4.9364,1.5562,3.4946,5.3235,---,---,---,1.45,3.80,5.80,0.0782,0.0489,0.1521,0.0442,0.6715,0.1360,0.0825,0.0530,0.1723,0.0493,0.8050,0.1512,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,0 , 0,1 , 0,H,
116,WED 10,2006-07-27 09:00,南美自由盃,瓜達拉哈拉,聖保羅,1.9997,3.1891,3.2649,2.0250,3.1965,3.2641,---,---,---,2.20,3.25,2.75,0.0854,0.0427,0.1140,0.0357,0.2272,0.0696,0.1134,0.0560,0.0923,0.0289,0.2408,0.0738,---,---,---,0/-0.5,2.00,1.84,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,0 , 1,A,
117,THU 1,2006-07-28 08:45,南美自由盃,利伯泰迪,國際體育會,2.1397,3.1630,2.9855,2.1553,3.1466,2.9933,---,---,---,2.20,3.30,2.70,0.0975,0.0456,0.0956,0.0302,0.1739,0.0583,0.1160,0.0538,0.1050,0.0334,0.1634,0.0546,---,---,---,0/-0.5,2.04,1.80,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,0 , 0,D,
118,SAT 1,2006-07-29 17:00,日本職業聯賽,大宮松鼠,京都不死鳥,1.6910,3.3256,4.3621,1.6856,3.3451,4.5028,---,---,---,1.62,3.65,4.25,0.0738,0.0436,0.1157,0.0348,0.4557,0.1045,0.0697,0.0413,0.1174,0.0351,0.5244,0.1165,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,0 , 0,1 , 0,H,
119,SAT 2,2006-07-29 17:30,日本職業聯賽,FC東京,廣島三箭,1.8544,3.2556,3.6429,1.8779,3.2579,3.6159,---,---,---,2.05,3.30,3.00,0.1134,0.0611,0.1300,0.0399,0.3470,0.0953,0.1256,0.0669,0.1239,0.0380,0.3597,0.0995,---,---,---,0/-0.5,1.80,2.04,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 1,0 , 2,A,
120,SAT 3,2006-07-29 17:30,日本職業聯賽,甲府風林,浦和紅鑽,4.0577,3.3120,1.7982,4.4991,3.3666,1.7006,---,---,---,5.40,3.65,1.50,0.7779,0.1917,0.1505,0.0455,0.2241,0.1246,0.8745,0.1944,0.1379,0.0410,0.1526,0.0897,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 0,1 , 1,D,
121,SAT 4,2006-07-29 18:00,日本職業聯賽,大阪飛腳,福岡黃蜂,1.3601,4.1162,7.2081,1.3422,4.1894,7.6849,---,---,---,1.25,4.75,8.75,0.0693,0.0510,0.3501,0.0851,1.0768,0.1494,0.0725,0.0540,0.3910,0.0933,1.3535,0.1761,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,1 , 0,2 , 2,D,
122,SAT 5,2006-07-29 18:00,日本職業聯賽,鹿島鹿角,大阪櫻花,1.3514,4.1374,7.3473,1.3495,4.1841,7.4603,---,---,---,1.35,4.15,7.00,0.0490,0.0362,0.2498,0.0604,1.0445,0.1422,0.0457,0.0338,0.2804,0.0670,1.0860,0.1456,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,0 , 0,2 , 0,H,
123,SAT 6,2006-07-29 18:00,日本職業聯賽,大分三神,川崎前鋒,3.1460,3.1793,2.0682,3.3551,3.2034,1.9831,---,---,---,3.35,3.50,1.85,0.3231,0.1027,0.1130,0.0356,0.1648,0.0797,0.3203,0.0955,0.1065,0.0332,0.1351,0.0681,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,1 , 1,1 , 1,D,
124,SAT 7,2006-07-29 18:00,日本職業聯賽,清水心跳,磐田山葉,2.2476,3.1713,2.8016,2.2587,3.1782,2.7989,---,---,---,2.45,3.20,2.45,0.1011,0.0450,0.0856,0.0270,0.1552,0.0554,0.1057,0.0468,0.0994,0.0313,0.1384,0.0494,---,---,---,0,1.90,1.92,---,---,---,2.5,1.70,2.02,,,,,,,,1 , 0,2 , 0,H,
125,SAT 8,2006-07-29 19:30,蘇格蘭超級聯賽,些路迪,基爾馬諾克,1.1931,5.5029,11.5097,1.1943,5.5238,11.5964,---,---,---,1.20,6.00,8.20,0.0269,0.0226,0.6147,0.1117,1.6453,0.1429,0.0313,0.0262,0.5710,0.1034,1.9180,0.1654,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,2 , 0,4 , 1,H,
126,SAT 9,2006-07-29 21:30,德國聯賽盃,漢堡,哈化柏林,2.0282,3.2140,3.2713,2.0769,3.2226,3.2103,---,---,---,2.25,3.40,2.60,0.0849,0.0419,0.1034,0.0322,0.1959,0.0599,0.1187,0.0572,0.1133,0.0351,0.2230,0.0694,---,---,---,0/-0.5,1.96,1.88,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,1 , 0,H,
127,SAT 10,2006-07-29 22:00,球會賽,普雷斯頓,曼聯,6.5747,3.8575,1.4089,6.4536,3.8191,1.4270,---,---,---,7.50,3.90,1.35,0.8257,0.1256,0.2607,0.0676,0.0546,0.0387,0.6282,0.0973,0.2347,0.0614,0.0525,0.0368,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 0,2 , 1,H,
128,SAT 11,2006-07-29 22:00,蘇格蘭超級聯賽,登地聯,福爾柯克,1.9398,3.2197,3.5262,1.9649,3.2171,3.4957,---,---,---,2.00,3.25,3.20,0.0749,0.0386,0.1010,0.0314,0.2675,0.0759,0.0982,0.0500,0.0998,0.0310,0.2562,0.0733,---,---,---,-0.5,2.00,1.76,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 1,1 , 2,A,
129,SAT 12,2006-07-29 22:00,蘇格蘭超級聯賽,鄧弗姆林,赫斯,5.8566,3.5779,1.5204,6.2564,3.6224,1.5000,---,---,---,5.50,3.50,1.53,0.7557,0.1290,0.1541,0.0431,0.0519,0.0342,1.2143,0.1941,0.1999,0.0552,0.0575,0.0383,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 1,1 , 2,A,
130,SAT 13,2006-07-29 22:00,蘇格蘭超級聯賽,喜伯年,鴨巴甸,1.9729,3.2111,3.4269,2.0102,3.1969,3.3763,---,---,---,2.05,3.20,3.10,0.0805,0.0408,0.1177,0.0367,0.2358,0.0688,0.1045,0.0520,0.1143,0.0358,0.2240,0.0663,---,---,---,-0.5,2.05,1.72,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 1,1 , 1,D,
131,SAT 14,2006-07-29 22:00,蘇格蘭超級聯賽,恩華尼斯,聖美倫,1.7242,3.3342,4.3292,1.7230,3.3391,4.3830,---,---,---,1.72,3.35,4.10,0.0493,0.0286,0.1249,0.0375,0.3589,0.0829,0.0487,0.0283,0.1220,0.0365,0.4112,0.0938,---,---,---,-0.5,1.72,2.05,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,1 , 2,A,
132,SAT 15,2006-07-29 22:00,瑞典超級聯賽,佐加頓斯,奧基迪,1.3980,4.0031,7.1114,1.3969,4.0184,7.1324,---,---,---,1.35,3.80,8.50,0.0381,0.0272,0.2601,0.0650,0.7054,0.0992,0.0386,0.0277,0.2758,0.0686,0.7559,0.1060,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,2 , 2,D,
